SLOT	Player_name	Player_team	Player_position	Player_projection	Player_score	Matchup	Owner	Week
WR	John Ross III	Cin	WR	11.9	6.6	CM_v_JK	CM	4
TE	Zach Ertz	Phi	TE	13.9	13.5	CM_v_JK	CM	4
FLEX	DJ Moore	Car	WR	13.5	7.4	CM_v_JK	CM	4
D/ST	Falcons	Atl	D/ST	7.0	2.0	CM_v_JK	CM	4
Bench	Melvin Gordon	LAC	RB	6.2	0.0	CM_v_JK	CM	4
Bench	Damien Williams	KC	RB	0.0	0.0	CM_v_JK	CM	4
Bench	A.J. Green	Cin	WR	0.0	0.0	CM_v_JK	CM	4
Bench	Taylor Gabriel	Chi	WR	0.0	0.0	CM_v_JK	CM	4
Bench	Preston Williams	Mia	WR	10.4	8.6	CM_v_JK	CM	4
Bench	Terry McLaurin	Wsh	WR	0.0	0.0	CM_v_JK	CM	4
Bench	Devin Singletary	Buf	RB	0.0	0.0	CM_v_JK	CM	4
QB	Lamar Jackson	Bal	QB	23.5	28.95	CM_v_JK	JK	4
RB	Christian McCaffrey	Car	RB	22.6	33.9	CM_v_JK	JK	4
RB	David Montgomery	Chi	RB	12.1	9.7	CM_v_JK	JK	4
WR	Kenny Golladay	Det	WR	14.2	23.7	CM_v_JK	JK	4
WR	Alshon Jeffery	Phi	WR	12.1	12.8	CM_v_JK	JK	4
TE	Travis Kelce	KC	TE	18.8	15.5	CM_v_JK	JK	4
FLEX	Miles Sanders	Phi	RB	10.2	7.2	CM_v_JK	JK	4
D/ST	Texans	Hou	D/ST	6.4	15.0	CM_v_JK	JK	4
Bench	Robby Anderson	NYJ	WR	0.0	0.0	CM_v_JK	JK	4
Bench	Michael Gallup	Dal	WR	0.0	0.0	CM_v_JK	JK	4
Bench	Keke Coutee	Hou	WR	4.9	3.1	CM_v_JK	JK	4
Bench	Cole Beasley	Buf	WR	10.2	14.5	CM_v_JK	JK	4
Bench	John Brown	Buf	WR	10.9	11.9	CM_v_JK	JK	4
Bench	Latavius Murray	NO	RB	6.5	3.0	CM_v_JK	JK	4
Bench	Raheem Mostert	SF	RB	0.0	0.0	CM_v_JK	JK	4
QB	Patrick Mahomes	KC	QB	27.3	21.75	JR_v_MR	JR	5
RB	Le'Veon Bell	NYJ	RB	17.4	15.8	JR_v_MR	JR	5
RB	Joe Mixon	Cin	RB	14.6	11.9	JR_v_MR	JR	5
WR	Robert Woods	LAR	WR	14.5	9.8	JR_v_MR	JR	5
WR	Sterling Shepard	NYG	WR	13.1	9.7	JR_v_MR	JR	5
TE	Jason Witten	Dal	TE	7.8	5.9	JR_v_MR	JR	5
FLEX	Golden Tate	NYG	WR	10.6	4.3	JR_v_MR	JR	5
D/ST	Saints	NO	D/ST	7.2	9.0	JR_v_MR	JR	5
Bench	Mike Williams	LAC	WR	10.9	13.4	JR_v_MR	JR	5
Bench	Derrius Guice	Wsh	RB	0.0	0.0	JR_v_MR	JR	5
Bench	Vance McDonald	Pit	TE	7.7	6.4	JR_v_MR	JR	5
Bench	DeSean Jackson	Phi	WR	0.0	0.0	JR_v_MR	JR	5
Bench	Royce Freeman	Den	RB	12.3	8.7	JR_v_MR	JR	5
Bench	Demarcus Robinson	KC	WR	10.6	6.1	JR_v_MR	JR	5
Bench	Daniel Jones	NYG	QB	19.3	13.3	JR_v_MR	JR	5
QB	Russell Wilson	Sea	QB	22.5	32.6	JR_v_MR	MR	5
RB	Sony Michel	NE	RB	13.4	21.3	JR_v_MR	MR	5
RB	Phillip Lindsay	Den	RB	13.9	24.7	JR_v_MR	MR	5
WR	JuJu Smith-Schuster	Pit	WR	12.3	18.5	JR_v_MR	MR	5
WR	Cooper Kupp	LAR	WR	16.6	26.7	JR_v_MR	MR	5
TE	George Kittle	SF	TE	13.7	20.8	JR_v_MR	MR	5
FLEX	Chris Godwin	TB	WR	15.6	31.5	JR_v_MR	MR	5
D/ST	Patriots	NE	D/ST	10.8	17.0	JR_v_MR	MR	5
Bench	Kerryon Johnson	Det	RB	0.0	0.0	JR_v_MR	MR	5
Bench	Ronald Jones II	TB	RB	8.7	7.6	JR_v_MR	MR	5
Bench	Jarvis Landry	Cle	WR	13.7	11.5	JR_v_MR	MR	5
Bench	Will Dissly	Sea	TE	10.1	12.8	JR_v_MR	MR	5
Bench	DeVante Parker	Mia	WR	0.0	0.0	JR_v_MR	MR	5
Bench	Jacoby Brissett	Ind	QB	22.2	13.45	JR_v_MR	MR	5
Bench	A.J. Brown	Ten	WR	8.0	4.7	JR_v_MR	MR	5
QB	Jared Goff	LAR	QB	21.1	22.85	MF_v_DW	MF	5
RB	David Johnson	Ari	RB	19.4	18.6	MF_v_DW	MF	5
RB	Devonta Freeman	Atl	RB	13.4	18.0	MF_v_DW	MF	5
WR	Keenan Allen	LAC	WR	17.8	5.8	MF_v_DW	MF	5
WR	Corey Davis	Ten	WR	8.8	4.8	MF_v_DW	MF	5
TE	Greg Olsen	Sea	TE	10.5	0.0	MF_v_DW	MF	5
FLEX	Marquez Valdes-Scantling	GB	WR	13.3	2.8	MF_v_DW	MF	5
D/ST	Panthers	Car	D/ST	7.5	10.0	MF_v_DW	MF	5
Bench	Tevin Coleman	SF	RB	10.2	15.7	MF_v_DW	MF	5
Bench	Dede Westbrook	Jax	WR	9.8	15.2	MF_v_DW	MF	5
Bench	Delanie Walker	Ten	TE	10.4	2.0	MF_v_DW	MF	5
Bench	Christian Kirk	Ari	WR	0.0	0.0	MF_v_DW	MF	5
Bench	Mason Rudolph	Pit	QB	19.2	10.55	MF_v_DW	MF	5
Bench	Phillip Dorsett II	NE	WR	11.0	0.0	MF_v_DW	MF	5
Bench	Pharoh Cooper	Ari	WR	6.2	5.3	MF_v_DW	MF	5
QB	Kyler Murray	Ari	QB	22.8	27.95	MF_v_DW	DW	5
RB	Austin Ekeler	LAC	RB	14.5	22.3	MF_v_DW	DW	5
RB	LeSean McCoy	KC	RB	11.1	2.3	MF_v_DW	DW	5
WR	Adam Thielen	Min	WR	13.7	32.0	MF_v_DW	DW	5
WR	Amari Cooper	Dal	WR	14.5	39.6	MF_v_DW	DW	5
TE	Jimmy Graham	GB	TE	9.9	7.1	MF_v_DW	DW	5
FLEX	Larry Fitzgerald	Ari	WR	15.0	11.8	MF_v_DW	DW	5
D/ST	Titans	Ten	D/ST	8.6	7.0	MF_v_DW	DW	5
Bench	Ravens	Bal	D/ST	6.0	9.0	MF_v_DW	DW	5
Bench	Mecole Hardman	KC	WR	10.5	11.3	MF_v_DW	DW	5
Bench	Rex Burkhead	NE	RB	0.0	0.0	MF_v_DW	DW	5
Bench	Saquon Barkley	NYG	RB	0.0	0.0	MF_v_DW	DW	5
Bench	Eric Ebron	Ind	TE	7.1	1.8	MF_v_DW	DW	5
Bench	Auden Tate	Cin	WR	10.4	11.6	MF_v_DW	DW	5
Bench	Duke Johnson	Hou	RB	8.8	7.7	MF_v_DW	DW	5
QB	Deshaun Watson	Hou	QB	23.2	46.0	ZW_v_JK	ZW	5
RB	Josh Jacobs	Oak	RB	12.0	29.3	ZW_v_JK	ZW	5
RB	Ezekiel Elliott	Dal	RB	21.3	17.1	ZW_v_JK	ZW	5
WR	DeAndre Hopkins	Hou	WR	16.7	15.8	ZW_v_JK	ZW	5
WR	Josh Gordon	Sea	WR	12.7	10.9	ZW_v_JK	ZW	5
TE	Mark Andrews	Bal	TE	14.6	9.5	ZW_v_JK	ZW	5
FLEX	Sammy Watkins	KC	WR	15.1	0.0	ZW_v_JK	ZW	5
D/ST	Packers	GB	D/ST	5.3	3.0	ZW_v_JK	ZW	5
Bench	Matthew Stafford	Det	QB	0.0	0.0	ZW_v_JK	ZW	5
Bench	Adrian Peterson	Wsh	RB	7.7	1.8	ZW_v_JK	ZW	5
Bench	DJ Chark Jr.	Jax	WR	11.4	36.4	ZW_v_JK	ZW	5
Bench	Tyreek Hill	KC	WR	0.0	0.0	ZW_v_JK	ZW	5
Bench	Rashaad Penny	Sea	RB	6.3	6.9	ZW_v_JK	ZW	5
Bench	Ty Montgomery	NYJ	RB	4.4	0.1	ZW_v_JK	ZW	5
Bench	Antonio Callaway	Cle	WR	3.7	0.0	ZW_v_JK	ZW	5
QB	Lamar Jackson	Bal	QB	24.3	16.05	ZW_v_JK	JK	5
RB	Christian McCaffrey	Car	RB	23.9	47.7	ZW_v_JK	JK	5
RB	David Montgomery	Chi	RB	14.2	10.6	ZW_v_JK	JK	5
WR	John Brown	Buf	WR	11.5	12.5	ZW_v_JK	JK	5
WR	Alshon Jeffery	Phi	WR	11.6	11.2	ZW_v_JK	JK	5
TE	Travis Kelce	KC	TE	17.6	11.0	ZW_v_JK	JK	5
FLEX	Geronimo Allison	GB	WR	10.6	4.8	ZW_v_JK	JK	5
D/ST	Texans	Hou	D/ST	6.3	9.0	ZW_v_JK	JK	5
Bench	Kenny Golladay	Det	WR	0.0	0.0	ZW_v_JK	JK	5
Bench	Miles Sanders	Phi	RB	10.7	10.4	ZW_v_JK	JK	5
Bench	Robby Anderson	NYJ	WR	10.7	2.6	ZW_v_JK	JK	5
Bench	Michael Gallup	Dal	WR	11.5	24.3	ZW_v_JK	JK	5
Bench	Cole Beasley	Buf	WR	11.1	5.1	ZW_v_JK	JK	5
Bench	Latavius Murray	NO	RB	6.6	5.4	ZW_v_JK	JK	5
Bench	Raheem Mostert	SF	RB	6.7	3.4	ZW_v_JK	JK	5
QB	Carson Wentz	Phi	QB	20.2	13.95	JM_v_EM	JM	5
RB	Dalvin Cook	Min	RB	22.0	25.8	JM_v_EM	JM	5
RB	Matt Breida	SF	RB	9.1	27.9	JM_v_EM	JM	5
WR	Julio Jones	Atl	WR	18.8	7.2	JM_v_EM	JM	5
WR	Brandin Cooks	LAR	WR	13.8	6.6	JM_v_EM	JM	5
TE	Evan Engram	NYG	TE	14.4	10.7	JM_v_EM	JM	5
FLEX	Allen Robinson II	Chi	WR	13.3	28.7	JM_v_EM	JM	5
D/ST	Bears	Chi	D/ST	8.4	4.0	JM_v_EM	JM	5
Bench	DK Metcalf	Sea	WR	10.0	12.4	JM_v_EM	JM	5
Bench	Tyrell Williams	Oak	WR	0.0	0.0	JM_v_EM	JM	5
Bench	Jamaal Williams	GB	RB	0.0	0.0	JM_v_EM	JM	5
Bench	Jameis Winston	TB	QB	22.9	19.5	JM_v_EM	JM	5
Bench	Darrel Williams	KC	RB	3.2	0.0	JM_v_EM	JM	5
Bench	Bills	Buf	D/ST	7.3	12.0	JM_v_EM	JM	5
Bench	Washington	Wsh	D/ST	4.0	2.0	JM_v_EM	JM	5
QB	Aaron Rodgers	GB	QB	21.6	11.8	JM_v_EM	EM	5
RB	Aaron Jones	GB	RB	15.2	49.2	JM_v_EM	EM	5
RB	Leonard Fournette	Jax	RB	16.4	23.7	JM_v_EM	EM	5
WR	Michael Thomas	NO	WR	17.1	41.2	JM_v_EM	EM	5
WR	Emmanuel Sanders	SF	WR	12.7	1.9	JM_v_EM	EM	5
TE	Austin Hooper	Atl	TE	11.8	13.6	JM_v_EM	EM	5
FLEX	Chris Thompson	Wsh	RB	11.3	8.8	JM_v_EM	EM	5
D/ST	Rams	LAR	D/ST	6.6	0.0	JM_v_EM	EM	5
Bench	Stefon Diggs	Min	WR	11.1	7.4	JM_v_EM	EM	5
Bench	Marvin Jones Jr.	Det	WR	0.0	0.0	JM_v_EM	EM	5
Bench	Carlos Hyde	Hou	RB	10.7	12.0	JM_v_EM	EM	5
Bench	Drew Brees	NO	QB	0.0	0.0	JM_v_EM	EM	5
Bench	Peyton Barber	TB	RB	8.8	10.1	JM_v_EM	EM	5
Bench	Jamison Crowder	NYJ	WR	11.1	3.0	JM_v_EM	EM	5
Bench	Mohamed Sanu Sr.	NE	WR	10.3	15.3	JM_v_EM	EM	5
QB	Dak Prescott	Dal	QB	22.6	30.85	AY_v_TN	AY	5
RB	James Conner	Pit	RB	15.6	11.5	AY_v_TN	AY	5
RB	Chris Carson	Sea	RB	14.6	19.3	AY_v_TN	AY	5
WR	Will Fuller V	Hou	WR	10.4	53.7	AY_v_TN	AY	5
WR	Tyler Lockett	Sea	WR	15.4	14.3	AY_v_TN	AY	5
TE	Darren Waller	Oak	TE	14.6	7.9	AY_v_TN	AY	5
FLEX	T.Y. Hilton	Ind	WR	16.2	7.7	AY_v_TN	AY	5
D/ST	Steelers	Pit	D/ST	7.7	13.0	AY_v_TN	AY	5
Bench	Tony Pollard	Dal	RB	3.8	1.9	AY_v_TN	AY	5
Bench	Malcolm Brown	LAR	RB	5.2	0.3	AY_v_TN	AY	5
Bench	Alexander Mattison	Min	RB	4.2	5.2	AY_v_TN	AY	5
Bench	Frank Gore	Buf	RB	10.7	8.9	AY_v_TN	AY	5
Bench	Marlon Mack	Ind	RB	13.6	17.8	AY_v_TN	AY	5
Bench	Chris Herndon	NYJ	TE	0.0	0.0	AY_v_TN	AY	5
Bench	Jordan Wilkins	Ind	RB	2.1	2.8	AY_v_TN	AY	5
QB	Matt Ryan	Atl	QB	23.0	36.2	AY_v_TN	TN	5
RB	Alvin Kamara	NO	RB	21.3	17.05	AY_v_TN	TN	5
RB	Mark Ingram II	Bal	RB	13.9	12.9	AY_v_TN	TN	5
WR	Mike Evans	TB	WR	16.0	0.0	AY_v_TN	TN	5
WR	Tyler Boyd	Cin	WR	14.8	28.3	AY_v_TN	TN	5
TE	Tyler Eifert	Cin	TE	7.9	3.4	AY_v_TN	TN	5
FLEX	Diontae Johnson	Pit	WR	10.2	7.7	AY_v_TN	TN	5
D/ST	Vikings	Min	D/ST	6.4	13.0	AY_v_TN	TN	5
Bench	James White	NE	RB	14.6	13.2	AY_v_TN	TN	5
Bench	Calvin Ridley	Atl	WR	12.2	19.8	AY_v_TN	TN	5
Bench	Curtis Samuel	Car	WR	11.3	7.4	AY_v_TN	TN	5
Bench	Jordan Howard	Phi	RB	11.7	12.2	AY_v_TN	TN	5
Bench	Marquise Brown	Bal	WR	11.8	11.2	AY_v_TN	TN	5
Bench	Jaguars	Jax	D/ST	5.5	2.0	AY_v_TN	TN	5
Bench	Gardner Minshew II	Jax	QB	17.0	24.9	AY_v_TN	TN	5
QB	Tom Brady	NE	QB	21.3	28.4	SH_v_CM	SH	5
RB	Derrick Henry	Ten	RB	16.0	13.8	SH_v_CM	SH	5
RB	Wayne Gallman	NYG	RB	15.0	1.4	SH_v_CM	SH	5
WR	Courtland Sutton	Den	WR	11.6	19.2	SH_v_CM	SH	5
WR	Nelson Agholor	Phi	WR	8.9	3.0	SH_v_CM	SH	5
TE	Noah Fant	Den	TE	6.9	1.6	SH_v_CM	SH	5
FLEX	Julian Edelman	NE	WR	14.8	25.0	SH_v_CM	SH	5
D/ST	Seahawks	Sea	D/ST	5.8	-1.0	SH_v_CM	SH	5
Bench	Davante Adams	GB	WR	0.0	0.0	SH_v_CM	SH	5
Bench	Todd Gurley II	LAR	RB	16.7	18.7	SH_v_CM	SH	5
Bench	Kenyan Drake	Ari	RB	0.0	0.0	SH_v_CM	SH	5
Bench	James Washington	Pit	WR	6.3	8.2	SH_v_CM	SH	5
Bench	Jaylen Samuels	Pit	RB	8.2	3.5	SH_v_CM	SH	5
Bench	Kareem Hunt	Cle	RB	0.0	0.0	SH_v_CM	SH	5
Bench	Giovani Bernard	Cin	RB	8.2	5.6	SH_v_CM	SH	5
QB	Philip Rivers	LAC	QB	20.0	8.25	SH_v_CM	CM	5
RB	Damien Williams	KC	RB	13.4	6.8	SH_v_CM	CM	5
RB	Nick Chubb	Cle	RB	19.8	10.9	SH_v_CM	CM	5
WR	Odell Beckham Jr.	Cle	WR	16.9	5.2	SH_v_CM	CM	5
WR	Deebo Samuel	SF	WR	9.3	1.3	SH_v_CM	CM	5
TE	Zach Ertz	Phi	TE	13.0	16.7	SH_v_CM	CM	5
FLEX	DJ Moore	Car	WR	12.2	15.1	SH_v_CM	CM	5
D/ST	Falcons	Atl	D/ST	7.9	-7.0	SH_v_CM	CM	5
Bench	Melvin Gordon	LAC	RB	12.5	7.8	SH_v_CM	CM	5
Bench	A.J. Green	Cin	WR	0.0	0.0	SH_v_CM	CM	5
Bench	Taylor Gabriel	Chi	WR	0.0	0.0	SH_v_CM	CM	5
Bench	Preston Williams	Mia	WR	0.0	0.0	SH_v_CM	CM	5
Bench	Terry McLaurin	Wsh	WR	11.1	8.1	SH_v_CM	CM	5
Bench	Devin Singletary	Buf	RB	0.0	0.0	SH_v_CM	CM	5
Bench	Nyheim Hines	Ind	RB	7.5	8.5	SH_v_CM	CM	5
QB	Jared Goff	LAR	QB	20.6	1.9	MF_v_JR	MF	6
RB	Devonta Freeman	Atl	RB	15.4	26.8	MF_v_JR	MF	6
RB	Phillip Lindsay	Den	RB	15.7	15.5	MF_v_JR	MF	6
WR	Keenan Allen	LAC	WR	16.2	5.3	MF_v_JR	MF	6
WR	Jarvis Landry	Cle	WR	13.9	6.6	MF_v_JR	MF	6
TE	Delanie Walker	Ten	TE	8.4	7.3	MF_v_JR	MF	6
FLEX	Tevin Coleman	SF	RB	12.3	14.1	MF_v_JR	MF	6
D/ST	Panthers	Car	D/ST	7.4	20.0	MF_v_JR	MF	6
Bench	Dede Westbrook	Jax	WR	11.5	8.3	MF_v_JR	MF	6
Bench	Greg Olsen	Sea	TE	10.1	9.2	MF_v_JR	MF	6
Bench	Christian Kirk	Ari	WR	0.0	0.0	MF_v_JR	MF	6
Bench	Mason Rudolph	Pit	QB	0.0	0.0	MF_v_JR	MF	6
Bench	Phillip Dorsett II	NE	WR	0.0	0.0	MF_v_JR	MF	6
Bench	Corey Davis	Ten	WR	8.4	6.6	MF_v_JR	MF	6
Bench	Randall Cobb	Dal	WR	0.0	0.0	MF_v_JR	MF	6
QB	Patrick Mahomes	KC	QB	26.4	22.55	MF_v_JR	JR	6
RB	Le'Veon Bell	NYJ	RB	20.2	12.3	MF_v_JR	JR	6
RB	Royce Freeman	Den	RB	12.1	12.6	MF_v_JR	JR	6
WR	Robert Woods	LAR	WR	14.1	7.6	MF_v_JR	JR	6
WR	Golden Tate	NYG	WR	13.0	22.2	MF_v_JR	JR	6
TE	Jason Witten	Dal	TE	7.2	10.7	MF_v_JR	JR	6
FLEX	Demarcus Robinson	KC	WR	9.7	0.0	MF_v_JR	JR	6
D/ST	Saints	NO	D/ST	6.5	10.0	MF_v_JR	JR	6
Bench	Mike Williams	LAC	WR	10.4	12.2	MF_v_JR	JR	6
Bench	Derrius Guice	Wsh	RB	0.0	0.0	MF_v_JR	JR	6
Bench	Sterling Shepard	NYG	WR	0.0	0.0	MF_v_JR	JR	6
Bench	DeSean Jackson	Phi	WR	0.0	0.0	MF_v_JR	JR	6
Bench	Daniel Jones	NYG	QB	17.7	9.85	MF_v_JR	JR	6
Bench	Todd Gurley II	LAR	RB	0.0	0.0	MF_v_JR	JR	6
Bench	Noah Fant	Den	TE	5.7	3.6	MF_v_JR	JR	6
QB	Kyler Murray	Ari	QB	23.0	32.2	DW_v_MR	DW	6
RB	Austin Ekeler	LAC	RB	14.6	5.8	DW_v_MR	DW	6
RB	Malcolm Brown	LAR	RB	13.4	4.0	DW_v_MR	DW	6
WR	Adam Thielen	Min	WR	13.7	17.7	DW_v_MR	DW	6
WR	Amari Cooper	Dal	WR	15.7	1.3	DW_v_MR	DW	6
TE	Jimmy Graham	GB	TE	8.4	3.7	DW_v_MR	DW	6
FLEX	Larry Fitzgerald	Ari	WR	13.6	12.9	DW_v_MR	DW	6
D/ST	Ravens	Bal	D/ST	8.8	7.0	DW_v_MR	DW	6
Bench	Mecole Hardman	KC	WR	8.6	8.5	DW_v_MR	DW	6
Bench	Saquon Barkley	NYG	RB	0.0	0.0	DW_v_MR	DW	6
Bench	LeSean McCoy	KC	RB	7.9	6.4	DW_v_MR	DW	6
Bench	Auden Tate	Cin	WR	10.4	14.1	DW_v_MR	DW	6
Bench	Hunter Henry	LAC	TE	6.8	30.0	DW_v_MR	DW	6
Bench	Darrell Henderson Jr.	LAR	RB	7.2	5.8	DW_v_MR	DW	6
Bench	Chase Edmonds	Ari	RB	6.1	14.7	DW_v_MR	DW	6
QB	Russell Wilson	Sea	QB	23.2	31.85	DW_v_MR	MR	6
RB	Kerryon Johnson	Det	RB	13.9	14.1	DW_v_MR	MR	6
RB	David Johnson	Ari	RB	18.2	28.2	DW_v_MR	MR	6
WR	Chris Godwin	TB	WR	15.9	25.1	DW_v_MR	MR	6
WR	Cooper Kupp	LAR	WR	17.8	5.7	DW_v_MR	MR	6
TE	Will Dissly	Sea	TE	10.9	0.0	DW_v_MR	MR	6
FLEX	Sony Michel	NE	RB	15.3	13.3	DW_v_MR	MR	6
D/ST	Patriots	NE	D/ST	11.5	29.0	DW_v_MR	MR	6
Bench	JuJu Smith-Schuster	Pit	WR	12.4	1.7	DW_v_MR	MR	6
Bench	Ronald Jones II	TB	RB	9.2	7.0	DW_v_MR	MR	6
Bench	George Kittle	SF	TE	16.1	18.3	DW_v_MR	MR	6
Bench	DeVante Parker	Mia	WR	8.1	11.8	DW_v_MR	MR	6
Bench	A.J. Brown	Ten	WR	6.8	4.3	DW_v_MR	MR	6
Bench	Marquez Valdes-Scantling	GB	WR	10.9	7.7	DW_v_MR	MR	6
Bench	T.J. Hockenson	Det	TE	7.4	6.1	DW_v_MR	MR	6
QB	Deshaun Watson	Hou	QB	24.8	34.2	ZW_v_JM	ZW	6
RB	Adrian Peterson	Wsh	RB	10.7	15.6	ZW_v_JM	ZW	6
RB	Ezekiel Elliott	Dal	RB	18.7	26.3	ZW_v_JM	ZW	6
WR	DeAndre Hopkins	Hou	WR	17.4	16.5	ZW_v_JM	ZW	6
WR	Josh Gordon	Sea	WR	12.6	1.7	ZW_v_JM	ZW	6
TE	Mark Andrews	Bal	TE	14.2	13.9	ZW_v_JM	ZW	6
FLEX	Tyreek Hill	KC	WR	13.8	25.0	ZW_v_JM	ZW	6
D/ST	Chargers	LAC	D/ST	8.1	4.0	ZW_v_JM	ZW	6
Bench	Josh Jacobs	Oak	RB	0.0	0.0	ZW_v_JM	ZW	6
Bench	Sammy Watkins	KC	WR	0.0	0.0	ZW_v_JM	ZW	6
Bench	Matthew Stafford	Det	QB	19.9	14.15	ZW_v_JM	ZW	6
Bench	DJ Chark Jr.	Jax	WR	13.5	7.3	ZW_v_JM	ZW	6
Bench	Rashaad Penny	Sea	RB	0.0	0.0	ZW_v_JM	ZW	6
Bench	Antonio Brown	FA	WR	0.0	0.0	ZW_v_JM	ZW	6
Bench	49ers	SF	D/ST	7.1	13.0	ZW_v_JM	ZW	6
QB	Carson Wentz	Phi	QB	19.1	24.6	ZW_v_JM	JM	6
RB	Dalvin Cook	Min	RB	21.9	13.4	ZW_v_JM	JM	6
RB	Matt Breida	SF	RB	10.7	10.3	ZW_v_JM	JM	6
WR	Julio Jones	Atl	WR	17.7	18.8	ZW_v_JM	JM	6
WR	Brandin Cooks	LAR	WR	12.6	6.2	ZW_v_JM	JM	6
TE	Gerald Everett	LAR	TE	8.0	2.9	ZW_v_JM	JM	6
FLEX	DK Metcalf	Sea	WR	9.1	11.3	ZW_v_JM	JM	6
D/ST	Washington	Wsh	D/ST	9.8	13.0	ZW_v_JM	JM	6
Bench	Evan Engram	NYG	TE	0.0	0.0	ZW_v_JM	JM	6
Bench	Allen Robinson II	Chi	WR	0.0	0.0	ZW_v_JM	JM	6
Bench	Tyrell Williams	Oak	WR	0.0	0.0	ZW_v_JM	JM	6
Bench	Jamaal Williams	GB	RB	9.9	23.6	ZW_v_JM	JM	6
Bench	Jameis Winston	TB	QB	21.4	21.1	ZW_v_JM	JM	6
Bench	Darrel Williams	KC	RB	1.1	6.2	ZW_v_JM	JM	6
Bench	Bills	Buf	D/ST	--	0.0	ZW_v_JM	JM	6
QB	Lamar Jackson	Bal	QB	26.4	33.0	JK_v_EM	JK	6
RB	Christian McCaffrey	Car	RB	26.6	21.7	JK_v_EM	JK	6
RB	Miles Sanders	Phi	RB	12.1	18.2	JK_v_EM	JK	6
WR	Michael Gallup	Dal	WR	12.7	8.8	JK_v_EM	JK	6
WR	Alshon Jeffery	Phi	WR	12.9	23.6	JK_v_EM	JK	6
TE	Travis Kelce	KC	TE	17.2	9.8	JK_v_EM	JK	6
FLEX	Kenny Golladay	Det	WR	15.6	17.1	JK_v_EM	JK	6
D/ST	Cowboys	Dal	D/ST	8.3	3.0	JK_v_EM	JK	6
Bench	David Montgomery	Chi	RB	0.0	0.0	JK_v_EM	JK	6
Bench	Robby Anderson	NYJ	WR	9.2	23.5	JK_v_EM	JK	6
Bench	Texans	Hou	D/ST	1.9	6.0	JK_v_EM	JK	6
Bench	Cole Beasley	Buf	WR	0.0	0.0	JK_v_EM	JK	6
Bench	John Brown	Buf	WR	0.0	0.0	JK_v_EM	JK	6
Bench	Latavius Murray	NO	RB	5.4	10.9	JK_v_EM	JK	6
Bench	Geronimo Allison	GB	WR	9.5	7.0	JK_v_EM	JK	6
QB	Aaron Rodgers	GB	QB	20.9	22.15	JK_v_EM	EM	6
RB	Aaron Jones	GB	RB	17.5	8.0	JK_v_EM	EM	6
RB	Leonard Fournette	Jax	RB	18.5	17.8	JK_v_EM	EM	6
WR	Michael Thomas	NO	WR	19.6	16.9	JK_v_EM	EM	6
WR	Emmanuel Sanders	SF	WR	11.0	1.0	JK_v_EM	EM	6
TE	Austin Hooper	Atl	TE	14.9	25.7	JK_v_EM	EM	6
FLEX	Chris Thompson	Wsh	RB	13.9	4.0	JK_v_EM	EM	6
D/ST	Rams	LAR	D/ST	6.5	7.0	JK_v_EM	EM	6
Bench	Stefon Diggs	Min	WR	10.2	43.5	JK_v_EM	EM	6
Bench	Marvin Jones Jr.	Det	WR	12.0	3.7	JK_v_EM	EM	6
Bench	Carlos Hyde	Hou	RB	10.1	18.0	JK_v_EM	EM	6
Bench	Drew Brees	NO	QB	0.0	0.0	JK_v_EM	EM	6
Bench	Peyton Barber	TB	RB	8.7	2.8	JK_v_EM	EM	6
Bench	Jamison Crowder	NYJ	WR	9.9	15.8	JK_v_EM	EM	6
Bench	Mohamed Sanu Sr.	NE	WR	10.6	5.9	JK_v_EM	EM	6
QB	Philip Rivers	LAC	QB	19.3	20.0	CM_v_TN	CM	6
RB	Melvin Gordon	LAC	RB	16.3	7.8	CM_v_TN	CM	6
RB	Nick Chubb	Cle	RB	20.0	28.9	CM_v_TN	CM	6
WR	Odell Beckham Jr.	Cle	WR	15.1	16.1	CM_v_TN	CM	6
WR	Terry McLaurin	Wsh	WR	13.4	26.0	CM_v_TN	CM	6
TE	Zach Ertz	Phi	TE	13.9	7.4	CM_v_TN	CM	6
FLEX	Damien Williams	KC	RB	16.3	9.0	CM_v_TN	CM	6
D/ST	Titans	Ten	D/ST	7.3	7.0	CM_v_TN	CM	6
Bench	A.J. Green	Cin	WR	0.0	0.0	CM_v_TN	CM	6
Bench	DJ Moore	Car	WR	14.1	15.6	CM_v_TN	CM	6
Bench	Taylor Gabriel	Chi	WR	0.0	0.0	CM_v_TN	CM	6
Bench	Preston Williams	Mia	WR	9.8	5.1	CM_v_TN	CM	6
Bench	Devin Singletary	Buf	RB	0.0	0.0	CM_v_TN	CM	6
Bench	Nyheim Hines	Ind	RB	0.0	0.0	CM_v_TN	CM	6
Bench	Andy Dalton	Cin	QB	19.2	16.95	CM_v_TN	CM	6
QB	Matt Ryan	Atl	QB	23.9	34.5	CM_v_TN	TN	6
RB	Alvin Kamara	NO	RB	20.6	13.6	CM_v_TN	TN	6
RB	Mark Ingram II	Bal	RB	16.0	15.4	CM_v_TN	TN	6
WR	Mike Evans	TB	WR	14.1	20.6	CM_v_TN	TN	6
WR	Tyler Boyd	Cin	WR	15.7	4.0	CM_v_TN	TN	6
TE	Tyler Eifert	Cin	TE	7.0	3.3	CM_v_TN	TN	6
FLEX	Calvin Ridley	Atl	WR	12.5	14.8	CM_v_TN	TN	6
