SLOT	Player_name	Player_team	Player_position	Player_projection	Player_score	Matchup	Owner	Week
Bench	Justin Herbert	LAC	QB	20.2	30.0	AY_v_TN	TN	5
Bench	Laviska Shenault Jr.	Jax	WR	10.0	14.9	AY_v_TN	TN	5
IR	Empty	--	--	--	--	AY_v_TN	TN	5
IR	Empty	--	--	--	--	AY_v_TN	TN	5
IR	Empty	--	--	--	--	AY_v_TN	TN	5
IR	Empty	--	--	--	--	AY_v_TN	TN	5
QB	Gardner Minshew II	Jax	QB	22.6	22.85	SH_v_CM	SH	5
RB	Joe Mixon	Cin	RB	15.4	15.4	SH_v_CM	SH	5
RB	Mike Davis	Car	RB	19.1	29.9	SH_v_CM	SH	5
WR	JuJu Smith-Schuster	Pit	WR	13.9	6.8	SH_v_CM	SH	5
WR	Amari Cooper	Dal	WR	15.2	4.1	SH_v_CM	SH	5
TE	Zach Ertz	Phi	TE	13.1	1.6	SH_v_CM	SH	5
FLEX	Jarvis Landry	Cle	WR	10.1	12.8	SH_v_CM	SH	5
D/ST	Bears	Chi	D/ST	6.4	6.0	SH_v_CM	SH	5
Bench	Rob Gronkowski	TB	TE	8.6	8.2	SH_v_CM	SH	5
Bench	Phillip Lindsay	Den	RB	0.0	0.0	SH_v_CM	SH	5
Bench	Tony Pollard	Dal	RB	3.5	5.2	SH_v_CM	SH	5
Bench	Golden Tate	FA	WR	10.2	8.2	SH_v_CM	SH	5
Bench	Chase Edmonds	Ari	RB	9.8	20.2	SH_v_CM	SH	5
Bench	Joe Burrow	Cin	QB	20.6	7.15	SH_v_CM	SH	5
Bench	Broncos	Den	D/ST	0.0	0.0	SH_v_CM	SH	5
IR	Courtland Sutton	Den	WR	0.0	0.0	SH_v_CM	SH	5
IR	Empty	--	--	--	--	SH_v_CM	SH	5
IR	Empty	--	--	--	--	SH_v_CM	SH	5
IR	Empty	--	--	--	--	SH_v_CM	SH	5
QB	Russell Wilson	Sea	QB	27.6	27.65	SH_v_CM	CM	5
RB	Miles Sanders	Phi	RB	17.1	23.9	SH_v_CM	CM	5
RB	Chris Carson	Sea	RB	17.2	19.9	SH_v_CM	CM	5
WR	Robby Anderson	Car	WR	15.2	19.5	SH_v_CM	CM	5
WR	Diontae Johnson	Pit	WR	13.6	0.8	SH_v_CM	CM	5
TE	Dalton Schultz	Dal	TE	9.1	1.6	SH_v_CM	CM	5
FLEX	Kenyan Drake	Ari	RB	13.7	13.2	SH_v_CM	CM	5
D/ST	Buccaneers	TB	D/ST	7.6	8.0	SH_v_CM	CM	5
Bench	Carson Wentz	Ind	QB	19.7	22.0	SH_v_CM	CM	5
Bench	D'Andre Swift	Det	RB	0.0	0.0	SH_v_CM	CM	5
Bench	Justin Jackson	LAC	RB	11.2	14.4	SH_v_CM	CM	5
Bench	Scotty Miller	TB	WR	10.7	0.0	SH_v_CM	CM	5
Bench	Josh Gordon	Sea	WR	0.0	0.0	SH_v_CM	CM	5
Bench	Lamar Miller	Wsh	RB	0.0	0.0	SH_v_CM	CM	5
Bench	CeeDee Lamb	Dal	WR	11.3	20.4	SH_v_CM	CM	5
IR	Empty	--	--	--	--	SH_v_CM	CM	5
IR	Empty	--	--	--	--	SH_v_CM	CM	5
IR	Empty	--	--	--	--	SH_v_CM	CM	5
IR	Empty	--	--	--	--	SH_v_CM	CM	5
QB	Lamar Jackson	Bal	QB	26.0	30.1	MF_v_JR	MF	6
RB	Raheem Mostert	SF	RB	14.7	9.6	MF_v_JR	MF	6
RB	Darrell Henderson Jr.	LAR	RB	11.2	9.2	MF_v_JR	MF	6
WR	DeAndre Hopkins	Ari	WR	19.9	9.3	MF_v_JR	MF	6
WR	Jamison Crowder	NYJ	WR	14.2	11.8	MF_v_JR	MF	6
TE	T.J. Hockenson	Det	TE	8.5	9.7	MF_v_JR	MF	6
FLEX	Antonio Gibson	Wsh	RB	15.2	9.5	MF_v_JR	MF	6
D/ST	Jaguars	Jax	D/ST	4.8	-2.0	MF_v_JR	MF	6
Bench	Tyler Lockett	Sea	WR	0.0	0.0	MF_v_JR	MF	6
Bench	Tyler Higbee	LAR	TE	6.9	8.6	MF_v_JR	MF	6
Bench	Emmanuel Sanders	NO	WR	0.0	0.0	MF_v_JR	MF	6
Bench	Tom Brady	TB	QB	24.1	16.3	MF_v_JR	MF	6
Bench	Darius Slayton	NYG	WR	13.0	11.8	MF_v_JR	MF	6
Bench	Saints	NO	D/ST	--	0.0	MF_v_JR	MF	6
Bench	Keelan Cole Sr.	Jax	WR	8.9	20.3	MF_v_JR	MF	6
IR	Empty	--	--	--	--	MF_v_JR	MF	6
IR	Empty	--	--	--	--	MF_v_JR	MF	6
IR	Empty	--	--	--	--	MF_v_JR	MF	6
IR	Empty	--	--	--	--	MF_v_JR	MF	6
QB	Ben Roethlisberger	Pit	QB	23.4	12.6	MF_v_JR	JR	6
RB	Devin Singletary	Buf	RB	12.3	5.5	MF_v_JR	JR	6
RB	David Johnson	Hou	RB	14.4	13.9	MF_v_JR	JR	6
WR	DJ Moore	Car	WR	12.1	14.3	MF_v_JR	JR	6
WR	Calvin Ridley	Atl	WR	16.3	18.9	MF_v_JR	JR	6
TE	Jonnu Smith	Ten	TE	11.5	2.3	MF_v_JR	JR	6
FLEX	Jerry Jeudy	Den	WR	11.2	5.2	MF_v_JR	JR	6
D/ST	Colts	Ind	D/ST	9.0	4.0	MF_v_JR	JR	6
Bench	Henry Ruggs III	LV	WR	0.0	0.0	MF_v_JR	JR	6
Bench	Mike Gesicki	Mia	TE	9.7	0.0	MF_v_JR	JR	6
Bench	Duke Johnson	FA	RB	6.0	2.1	MF_v_JR	JR	6
Bench	Frank Gore	NYJ	RB	9.4	11.0	MF_v_JR	JR	6
Bench	Nick Foles	Chi	QB	19.2	19.3	MF_v_JR	JR	6
Bench	Chiefs	KC	D/ST	5.4	5.0	MF_v_JR	JR	6
Bench	Empty	--	--	--	--	MF_v_JR	JR	6
IR	Dallas Goedert	Phi	TE	0.0	0.0	MF_v_JR	JR	6
IR	Empty	--	--	--	--	MF_v_JR	JR	6
IR	Empty	--	--	--	--	MF_v_JR	JR	6
IR	Empty	--	--	--	--	MF_v_JR	JR	6
QB	Cam Newton	NE	QB	21.7	22.05	DW_v_MR	DW	6
RB	Ezekiel Elliott	Dal	RB	21.8	12.0	DW_v_MR	DW	6
RB	James Conner	Pit	RB	16.7	17.2	DW_v_MR	DW	6
WR	Robert Woods	LAR	WR	14.0	14.0	DW_v_MR	DW	6
WR	Marquise Brown	Bal	WR	14.1	9.7	DW_v_MR	DW	6
TE	Travis Kelce	KC	TE	17.4	21.5	DW_v_MR	DW	6
FLEX	Deebo Samuel	SF	WR	11.6	18.0	DW_v_MR	DW	6
D/ST	Steelers	Pit	D/ST	6.8	20.0	DW_v_MR	DW	6
Bench	Jerick McKinnon	SF	RB	9.5	4.8	DW_v_MR	DW	6
Bench	Jimmy Graham	Chi	TE	8.8	8.4	DW_v_MR	DW	6
Bench	Latavius Murray	NO	RB	0.0	0.0	DW_v_MR	DW	6
Bench	T.Y. Hilton	Ind	WR	10.6	2.1	DW_v_MR	DW	6
Bench	Benny Snell Jr.	Pit	RB	5.1	9.1	DW_v_MR	DW	6
Bench	Preston Williams	Mia	WR	9.5	9.8	DW_v_MR	DW	6
Bench	Bills	Buf	D/ST	4.2	-1.0	DW_v_MR	DW	6
IR	Tevin Coleman	SF	RB	0.0	0.0	DW_v_MR	DW	6
IR	Corey Davis	Ten	WR	0.0	0.0	DW_v_MR	DW	6
IR	Empty	--	--	--	--	DW_v_MR	DW	6
IR	Empty	--	--	--	--	DW_v_MR	DW	6
QB	Jared Goff	Det	QB	18.3	17.9	DW_v_MR	MR	6
RB	Jonathan Taylor	Ind	RB	14.4	15.5	DW_v_MR	MR	6
RB	Ronald Jones II	TB	RB	14.7	26.1	DW_v_MR	MR	6
WR	Julian Edelman	NE	WR	12.4	4.7	DW_v_MR	MR	6
WR	DJ Chark Jr.	Jax	WR	11.8	11.5	DW_v_MR	MR	6
TE	Dalton Schultz	Dal	TE	7.4	7.5	DW_v_MR	MR	6
FLEX	Justin Jefferson	Min	WR	11.4	39.6	DW_v_MR	MR	6
D/ST	Washington	Wsh	D/ST	7.9	6.0	DW_v_MR	MR	6
Bench	Le'Veon Bell	KC	RB	0.0	0.0	DW_v_MR	MR	6
Bench	Tyler Boyd	Cin	WR	13.6	12.9	DW_v_MR	MR	6
Bench	Matt Ryan	Atl	QB	22.7	35.35	DW_v_MR	MR	6
Bench	Noah Fant	Den	TE	0.0	0.0	DW_v_MR	MR	6
Bench	John Brown	Buf	WR	12.4	0.0	DW_v_MR	MR	6
Bench	Marquez Valdes-Scantling	GB	WR	10.2	6.2	DW_v_MR	MR	6
Bench	Rams	LAR	D/ST	7.0	-1.0	DW_v_MR	MR	6
IR	Nick Chubb	Cle	RB	0.0	0.0	DW_v_MR	MR	6
IR	Empty	--	--	--	--	DW_v_MR	MR	6
IR	Empty	--	--	--	--	DW_v_MR	MR	6
IR	Empty	--	--	--	--	DW_v_MR	MR	6
QB	Josh Allen	Buf	QB	27.2	17.3	ZW_v_BG	ZW	6
RB	James Robinson	Jax	RB	16.8	15.3	ZW_v_BG	ZW	6
RB	Myles Gaskin	Mia	RB	16.7	16.6	ZW_v_BG	ZW	6
WR	Kenny Golladay	Det	WR	14.9	14.5	ZW_v_BG	ZW	6
WR	Chris Godwin	TB	WR	15.4	9.8	ZW_v_BG	ZW	6
TE	Robert Tonyan	GB	TE	8.3	5.5	ZW_v_BG	ZW	6
FLEX	Tyreek Hill	KC	WR	16.3	5.5	ZW_v_BG	ZW	6
D/ST	Giants	NYG	D/ST	7.6	14.0	ZW_v_BG	ZW	6
Bench	Cam Akers	LAR	RB	5.6	0.0	ZW_v_BG	ZW	6
Bench	A.J. Brown	Ten	WR	13.6	22.8	ZW_v_BG	ZW	6
Bench	Devonta Freeman	Buf	RB	13.3	6.7	ZW_v_BG	ZW	6
Bench	Michael Gallup	Dal	WR	8.2	4.3	ZW_v_BG	ZW	6
Bench	Damien Harris	NE	RB	9.1	4.3	ZW_v_BG	ZW	6
Bench	Brandin Cooks	Hou	WR	12.6	21.8	ZW_v_BG	ZW	6
Bench	Tee Higgins	Cin	WR	11.0	18.7	ZW_v_BG	ZW	6
IR	Allen Lazard	GB	WR	0.0	0.0	ZW_v_BG	ZW	6
IR	Austin Ekeler	LAC	RB	0.0	0.0	ZW_v_BG	ZW	6
IR	Empty	--	--	--	--	ZW_v_BG	ZW	6
IR	Empty	--	--	--	--	ZW_v_BG	ZW	6
QB	Kyler Murray	Ari	QB	26.7	30.8	ZW_v_BG	BG	6
RB	J.D. McKissic	Wsh	RB	10.1	14.4	ZW_v_BG	BG	6
RB	Adrian Peterson	Det	RB	10.6	12.8	ZW_v_BG	BG	6
WR	Adam Thielen	Min	WR	17.6	14.1	ZW_v_BG	BG	6
WR	Odell Beckham Jr.	Cle	WR	15.3	4.5	ZW_v_BG	BG	6
TE	George Kittle	SF	TE	14.7	23.9	ZW_v_BG	BG	6
FLEX	DeVante Parker	Mia	WR	12.6	6.5	ZW_v_BG	BG	6
D/ST	Dolphins	Mia	D/ST	7.4	12.0	ZW_v_BG	BG	6
Bench	Alvin Kamara	NO	RB	0.0	0.0	ZW_v_BG	BG	6
Bench	Melvin Gordon III	Den	RB	0.0	0.0	ZW_v_BG	BG	6
Bench	Evan Engram	NYG	TE	9.7	5.0	ZW_v_BG	BG	6
Bench	Mecole Hardman	KC	WR	10.2	0.0	ZW_v_BG	BG	6
Bench	N'Keal Harry	NE	WR	9.7	0.0	ZW_v_BG	BG	6
Bench	Nyheim Hines	Ind	RB	9.3	7.7	ZW_v_BG	BG	6
Bench	Sammy Watkins	KC	WR	0.0	0.0	ZW_v_BG	BG	6
IR	Empty	--	--	--	--	ZW_v_BG	BG	6
IR	Empty	--	--	--	--	ZW_v_BG	BG	6
IR	Empty	--	--	--	--	ZW_v_BG	BG	6
IR	Empty	--	--	--	--	ZW_v_BG	BG	6
QB	Ryan Tannehill	Ten	QB	20.4	33.3	JK_v_EM	JK	6
RB	Aaron Jones	GB	RB	18.4	13.1	JK_v_EM	JK	6
RB	James White	NE	RB	10.1	15.3	JK_v_EM	JK	6
WR	Allen Robinson II	Chi	WR	15.9	10.3	JK_v_EM	JK	6
WR	Marvin Jones Jr.	Det	WR	10.7	2.8	JK_v_EM	JK	6
TE	Kyle Rudolph	FA	TE	5.2	7.7	JK_v_EM	JK	6
FLEX	Cooper Kupp	LAR	WR	14.6	4.1	JK_v_EM	JK	6
D/ST	Patriots	NE	D/ST	7.2	8.0	JK_v_EM	JK	6
Bench	Josh Jacobs	LV	RB	0.0	0.0	JK_v_EM	JK	6
Bench	Darren Waller	LV	TE	0.0	0.0	JK_v_EM	JK	6
Bench	Keenan Allen	LAC	WR	0.0	0.0	JK_v_EM	JK	6
Bench	Drew Brees	NO	QB	0.0	0.0	JK_v_EM	JK	6
Bench	Anthony Miller	Chi	WR	7.4	3.8	JK_v_EM	JK	6
Bench	Joshua Kelley	LAC	RB	0.0	0.0	JK_v_EM	JK	6
Bench	Empty	--	--	--	--	JK_v_EM	JK	6
IR	Sterling Shepard	NYG	WR	0.0	0.0	JK_v_EM	JK	6
IR	Marlon Mack	Ind	RB	0.0	0.0	JK_v_EM	JK	6
IR	Empty	--	--	--	--	JK_v_EM	JK	6
IR	Empty	--	--	--	--	JK_v_EM	JK	6
QB	Aaron Rodgers	GB	QB	22.8	7.4	JK_v_EM	EM	6
RB	Clyde Edwards-Helaire	KC	RB	18.0	20.9	JK_v_EM	EM	6
RB	Todd Gurley II	Atl	RB	14.4	9.7	JK_v_EM	EM	6
WR	Will Fuller V	Hou	WR	15.1	24.3	JK_v_EM	EM	6
WR	Stefon Diggs	Buf	WR	16.8	16.6	JK_v_EM	EM	6
TE	Mark Andrews	Bal	TE	14.7	4.1	JK_v_EM	EM	6
FLEX	Jamaal Williams	GB	RB	9.6	3.4	JK_v_EM	EM	6
D/ST	Ravens	Bal	D/ST	8.8	10.0	JK_v_EM	EM	6
Bench	A.J. Green	Cin	WR	7.4	17.6	JK_v_EM	EM	6
Bench	Leonard Fournette	TB	RB	0.0	0.0	JK_v_EM	EM	6
Bench	Matthew Stafford	LAR	QB	23.0	15.55	JK_v_EM	EM	6
Bench	Jared Cook	FA	TE	0.0	0.0	JK_v_EM	EM	6
Bench	Larry Fitzgerald	Ari	WR	7.9	5.2	JK_v_EM	EM	6
Bench	Mike Williams	LAC	WR	0.0	0.0	JK_v_EM	EM	6
Bench	Curtis Samuel	Car	WR	0.0	0.0	JK_v_EM	EM	6
IR	Empty	--	--	--	--	JK_v_EM	EM	6
IR	Empty	--	--	--	--	JK_v_EM	EM	6
IR	Empty	--	--	--	--	JK_v_EM	EM	6
IR	Empty	--	--	--	--	JK_v_EM	EM	6
QB	Carson Wentz	Ind	QB	19.4	31.55	CM_v_TN	CM	6
RB	Kenyan Drake	Ari	RB	13.6	28.4	CM_v_TN	CM	6
RB	Miles Sanders	Phi	RB	18.3	12.2	CM_v_TN	CM	6
WR	Robby Anderson	Car	WR	14.7	11.7	CM_v_TN	CM	6
WR	CeeDee Lamb	Dal	WR	12.0	13.4	CM_v_TN	CM	6
TE	Austin Hooper	Cle	TE	10.2	10.2	CM_v_TN	CM	6
FLEX	D'Andre Swift	Det	RB	10.1	27.3	CM_v_TN	CM	6
D/ST	Panthers	Car	D/ST	6.8	4.0	CM_v_TN	CM	6
Bench	Russell Wilson	Sea	QB	0.0	0.0	CM_v_TN	CM	6
Bench	Buccaneers	TB	D/ST	6.3	21.0	CM_v_TN	CM	6
Bench	Diontae Johnson	Pit	WR	0.0	0.0	CM_v_TN	CM	6
Bench	Justin Jackson	LAC	RB	0.0	0.0	CM_v_TN	CM	6
Bench	Chris Carson	Sea	RB	0.0	0.0	CM_v_TN	CM	6
Bench	DeSean Jackson	FA	WR	0.0	0.0	CM_v_TN	CM	6
Bench	Alshon Jeffery	Phi	WR	0.0	0.0	CM_v_TN	CM	6
IR	Empty	--	--	--	--	CM_v_TN	CM	6
IR	Empty	--	--	--	--	CM_v_TN	CM	6
IR	Empty	--	--	--	--	CM_v_TN	CM	6
IR	Empty	--	--	--	--	CM_v_TN	CM	6
QB	Patrick Mahomes	KC	QB	27.3	22.85	CM_v_TN	TN	6
RB	Derrick Henry	Ten	RB	19.8	40.4	CM_v_TN	TN	6
RB	Kareem Hunt	Cle	RB	18.6	7.7	CM_v_TN	TN	6
WR	Davante Adams	GB	WR	20.6	12.1	CM_v_TN	TN	6
WR	Mike Evans	TB	WR	14.2	2.0	CM_v_TN	TN	6
TE	Eric Ebron	Pit	TE	10.1	2.9	CM_v_TN	TN	6
FLEX	Chase Claypool	Pit	WR	14.1	18.1	CM_v_TN	TN	6
D/ST	49ers	SF	D/ST	5.1	5.0	CM_v_TN	TN	6
Bench	DK Metcalf	Sea	WR	0.0	0.0	CM_v_TN	TN	6
Bench	Hunter Henry	LAC	TE	0.0	0.0	CM_v_TN	TN	6
Bench	Brandon Aiyuk	SF	WR	9.0	9.2	CM_v_TN	TN	6
Bench	Rex Burkhead	NE	RB	8.9	1.4	CM_v_TN	TN	6
Bench	Mark Ingram II	FA	RB	8.4	2.0	CM_v_TN	TN	6
Bench	Justin Herbert	LAC	QB	0.0	0.0	CM_v_TN	TN	6
Bench	Laviska Shenault Jr.	Jax	WR	11.7	4.1	CM_v_TN	TN	6
IR	Empty	--	--	--	--	CM_v_TN	TN	6
IR	Empty	--	--	--	--	CM_v_TN	TN	6
IR	Empty	--	--	--	--	CM_v_TN	TN	6
IR	Empty	--	--	--	--	CM_v_TN	TN	6
QB	Gardner Minshew II	Jax	QB	22.7	21.55	SH_v_AY	SH	6
RB	Joe Mixon	Cin	RB	16.8	14.9	SH_v_AY	SH	6
RB	Mike Davis	Car	RB	21.4	11.5	SH_v_AY	SH	6
WR	JuJu Smith-Schuster	Pit	WR	14.6	2.6	SH_v_AY	SH	6
WR	Amari Cooper	Dal	WR	13.1	20.9	SH_v_AY	SH	6
TE	Zach Ertz	Phi	TE	10.7	7.3	SH_v_AY	SH	6
FLEX	Chase Edmonds	Ari	RB	11.1	3.9	SH_v_AY	SH	6
D/ST	Bears	Chi	D/ST	7.2	12.0	SH_v_AY	SH	6
Bench	Jarvis Landry	Cle	WR	12.5	7.0	SH_v_AY	SH	6
Bench	Rob Gronkowski	TB	TE	8.9	18.8	SH_v_AY	SH	6
Bench	Phillip Lindsay	Den	RB	12.2	10.1	SH_v_AY	SH	6
Bench	Tony Pollard	Dal	RB	4.9	6.0	SH_v_AY	SH	6
Bench	Golden Tate	FA	WR	9.0	2.1	SH_v_AY	SH	6
Bench	Joe Burrow	Cin	QB	17.5	20.85	SH_v_AY	SH	6
Bench	Broncos	Den	D/ST	5.9	18.0	SH_v_AY	SH	6
IR	Courtland Sutton	Den	WR	0.0	0.0	SH_v_AY	SH	6
IR	Empty	--	--	--	--	SH_v_AY	SH	6
IR	Empty	--	--	--	--	SH_v_AY	SH	6
IR	Empty	--	--	--	--	SH_v_AY	SH	6
QB	Deshaun Watson	Hou	QB	24.1	35.35	SH_v_AY	AY	6
RB	Alexander Mattison	Min	RB	18.1	4.0	SH_v_AY	AY	6
RB	David Montgomery	Chi	RB	16.7	13.7	SH_v_AY	AY	6
WR	Julio Jones	Atl	WR	16.2	33.7	SH_v_AY	AY	6
WR	Travis Fulgham	Phi	WR	11.9	19.5	SH_v_AY	AY	6
TE	Gerald Everett	LAR	TE	3.5	5.7	SH_v_AY	AY	6
FLEX	Terry McLaurin	Wsh	WR	12.7	14.4	SH_v_AY	AY	6
D/ST	Packers	GB	D/ST	4.3	-1.0	SH_v_AY	AY	6
Bench	Dalvin Cook	Min	RB	0.0	0.0	SH_v_AY	AY	6
Bench	Ryan Fitzpatrick	Mia	QB	22.5	19.95	SH_v_AY	AY	6
Bench	Giovani Bernard	Cin	RB	4.5	11.8	SH_v_AY	AY	6
Bench	Malcolm Brown	LAR	RB	8.3	5.2	SH_v_AY	AY	6
Bench	Michael Thomas	NO	WR	0.0	0.0	SH_v_AY	AY	6
Bench	Hayden Hurst	Atl	TE	10.1	15.7	SH_v_AY	AY	6
Bench	La'Mical Perine	NYJ	RB	6.5	5.6	SH_v_AY	AY	6
IR	Christian McCaffrey	Car	RB	0.0	0.0	SH_v_AY	AY	6
IR	Empty	--	--	--	--	SH_v_AY	AY	6
IR	Empty	--	--	--	--	SH_v_AY	AY	6
IR	Empty	--	--	--	--	SH_v_AY	AY	6
QB	Ben Roethlisberger	Pit	QB	22.2	18.3	JR_v_ZW	JR	7
RB	Devin Singletary	Buf	RB	13.0	6.7	JR_v_ZW	JR	7
RB	David Johnson	Hou	RB	15.4	16.4	JR_v_ZW	JR	7
WR	DJ Moore	Car	WR	13.7	25.3	JR_v_ZW	JR	7
WR	Calvin Ridley	Atl	WR	16.2	19.9	JR_v_ZW	JR	7
TE	Jonnu Smith	Ten	TE	11.9	1.9	JR_v_ZW	JR	7
FLEX	Henry Ruggs III	LV	WR	9.5	6.5	JR_v_ZW	JR	7
D/ST	Chiefs	KC	D/ST	7.0	23.0	JR_v_ZW	JR	7
Bench	Mike Gesicki	Mia	TE	0.0	0.0	JR_v_ZW	JR	7
Bench	Duke Johnson	FA	RB	6.2	9.2	JR_v_ZW	JR	7
Bench	Colts	Ind	D/ST	--	0.0	JR_v_ZW	JR	7
Bench	Jerry Jeudy	Den	WR	10.1	4.0	JR_v_ZW	JR	7
Bench	Frank Gore	NYJ	RB	8.0	6.0	JR_v_ZW	JR	7
Bench	Nick Foles	Chi	QB	18.0	11.05	JR_v_ZW	JR	7
Bench	Empty	--	--	--	--	JR_v_ZW	JR	7
IR	Dallas Goedert	Phi	TE	0.0	0.0	JR_v_ZW	JR	7
IR	Empty	--	--	--	--	JR_v_ZW	JR	7
IR	Empty	--	--	--	--	JR_v_ZW	JR	7
IR	Empty	--	--	--	--	JR_v_ZW	JR	7
QB	Josh Allen	Buf	QB	28.1	19.45	JR_v_ZW	ZW	7
RB	James Robinson	Jax	RB	14.0	31.7	JR_v_ZW	ZW	7
RB	Justin Jackson	LAC	RB	14.6	10.5	JR_v_ZW	ZW	7
WR	Kenny Golladay	Det	WR	16.0	17.4	JR_v_ZW	ZW	7
WR	Tyreek Hill	KC	WR	14.8	17.5	JR_v_ZW	ZW	7
TE	Robert Tonyan	GB	TE	9.1	5.2	JR_v_ZW	ZW	7
FLEX	A.J. Brown	Ten	WR	14.7	27.3	JR_v_ZW	ZW	7
D/ST	Giants	NYG	D/ST	7.6	2.0	JR_v_ZW	ZW	7
Bench	Myles Gaskin	Mia	RB	0.0	0.0	JR_v_ZW	ZW	7
Bench	Boston Scott	Phi	RB	12.7	18.2	JR_v_ZW	ZW	7
Bench	AJ Dillon	GB	RB	11.3	1.1	JR_v_ZW	ZW	7
Bench	Irv Smith Jr.	Min	TE	0.0	0.0	JR_v_ZW	ZW	7
Bench	Le'Veon Bell	KC	RB	7.6	3.9	JR_v_ZW	ZW	7
Bench	Justin Jefferson	Min	WR	0.0	0.0	JR_v_ZW	ZW	7
Bench	Cole Beasley	Buf	WR	13.3	22.2	JR_v_ZW	ZW	7
IR	Allen Lazard	GB	WR	0.0	0.0	JR_v_ZW	ZW	7
IR	Austin Ekeler	LAC	RB	0.0	0.0	JR_v_ZW	ZW	7
IR	Rashaad Penny	Sea	RB	0.0	0.0	JR_v_ZW	ZW	7
IR	John Brown	Buf	WR	0.0	0.0	JR_v_ZW	ZW	7
QB	Matt Ryan	Atl	QB	23.4	20.9	MR_v_CM	MR	7
RB	Ronald Jones II	TB	RB	15.3	10.6	MR_v_CM	MR	7
RB	Devonta Freeman	Buf	RB	13.1	0.8	MR_v_CM	MR	7
WR	Tyler Boyd	Cin	WR	13.4	27.9	MR_v_CM	MR	7
WR	Chris Godwin	TB	WR	15.4	23.8	MR_v_CM	MR	7
TE	Noah Fant	Den	TE	10.8	6.8	MR_v_CM	MR	7
FLEX	DJ Chark Jr.	Jax	WR	13.4	3.6	MR_v_CM	MR	7
D/ST	Washington	Wsh	D/ST	6.7	19.0	MR_v_CM	MR	7
Bench	Jonathan Taylor	Ind	RB	0.0	0.0	MR_v_CM	MR	7
Bench	Julian Edelman	NE	WR	10.9	2.3	MR_v_CM	MR	7
Bench	Jared Goff	Det	QB	16.9	19.1	MR_v_CM	MR	7
Bench	Rams	LAR	D/ST	7.2	14.0	MR_v_CM	MR	7
Bench	Dalton Schultz	Dal	TE	7.1	4.2	MR_v_CM	MR	7
Bench	Tim Patrick	Den	WR	9.6	7.4	MR_v_CM	MR	7
Bench	Tee Higgins	Cin	WR	13.1	18.8	MR_v_CM	MR	7
IR	Nick Chubb	Cle	RB	0.0	0.0	MR_v_CM	MR	7
IR	Empty	--	--	--	--	MR_v_CM	MR	7
IR	Empty	--	--	--	--	MR_v_CM	MR	7
IR	Empty	--	--	--	--	MR_v_CM	MR	7
QB	Russell Wilson	Sea	QB	26.5	36.8	MR_v_CM	CM	7
RB	Kenyan Drake	Ari	RB	13.8	5.1	MR_v_CM	CM	7
RB	Chris Carson	Sea	RB	16.0	5.1	MR_v_CM	CM	7
WR	Robby Anderson	Car	WR	15.0	13.4	MR_v_CM	CM	7
WR	Diontae Johnson	Pit	WR	12.6	29.0	MR_v_CM	CM	7
TE	Logan Thomas	Wsh	TE	5.9	16.0	MR_v_CM	CM	7
FLEX	D'Andre Swift	Det	RB	13.2	14.8	MR_v_CM	CM	7
D/ST	Buccaneers	TB	D/ST	7.3	6.0	MR_v_CM	CM	7
Bench	Carson Wentz	Ind	QB	20.9	32.35	MR_v_CM	CM	7
Bench	Miles Sanders	Phi	RB	0.0	0.0	MR_v_CM	CM	7
Bench	CeeDee Lamb	Dal	WR	11.8	0.1	MR_v_CM	CM	7
Bench	DeSean Jackson	FA	WR	7.9	7.6	MR_v_CM	CM	7
Bench	Alshon Jeffery	Phi	WR	0.0	0.0	MR_v_CM	CM	7
Bench	Antonio Brown	TB	WR	0.0	0.0	MR_v_CM	CM	7
Bench	Brandin Cooks	Hou	WR	12.0	13.0	MR_v_CM	CM	7
IR	Empty	--	--	--	--	MR_v_CM	CM	7
IR	Empty	--	--	--	--	MR_v_CM	CM	7
IR	Empty	--	--	--	--	MR_v_CM	CM	7
IR	Empty	--	--	--	--	MR_v_CM	CM	7
QB	Deshaun Watson	Hou	QB	24.7	27.25	AY_v_MF	AY	7
RB	Giovani Bernard	Cin	RB	15.0	20.6	AY_v_MF	AY	7
RB	David Montgomery	Chi	RB	15.8	11.9	AY_v_MF	AY	7
WR	Julio Jones	Atl	WR	17.7	17.7	AY_v_MF	AY	7
WR	Travis Fulgham	Phi	WR	13.9	12.3	AY_v_MF	AY	7
TE	Hayden Hurst	Atl	TE	8.7	12.8	AY_v_MF	AY	7
FLEX	Terry McLaurin	Wsh	WR	15.1	22.0	AY_v_MF	AY	7
D/ST	Chargers	LAC	D/ST	6.4	9.0	AY_v_MF	AY	7
Bench	Dalvin Cook	Min	RB	0.0	0.0	AY_v_MF	AY	7
Bench	Alexander Mattison	Min	RB	0.0	0.0	AY_v_MF	AY	7
Bench	Malcolm Brown	LAR	RB	7.8	11.7	AY_v_MF	AY	7
Bench	Michael Thomas	NO	WR	0.0	0.0	AY_v_MF	AY	7
Bench	Titans	Ten	D/ST	3.9	7.0	AY_v_MF	AY	7
Bench	Teddy Bridgewater	Car	QB	20.0	21.7	AY_v_MF	AY	7
Bench	Chris Herndon	NYJ	TE	3.9	0.0	AY_v_MF	AY	7
IR	Christian McCaffrey	Car	RB	0.0	0.0	AY_v_MF	AY	7
IR	Empty	--	--	--	--	AY_v_MF	AY	7
IR	Empty	--	--	--	--	AY_v_MF	AY	7
